,Unnamed: 0,County,FIPS,County Centroid,year,CDC Week,Week Ending Date,Count,Disease_INFLUENZA_A,Disease_INFLUENZA_B,Disease_INFLUENZA_UNSPECIFIED,UnempRate,GDP,GDP_change,Population,flu,fluSymptoms,fever,cough,soreThroat,Target,VaxRate
5400,5400,FULTON,36035,"(43.1156093, -74.4236782)",2017,41,10/14/2017,0,0,0,0,5.8,-,-,53777.0,0.011243308465608469,0.0033744,0.2675402507535357,0.30315582226272764,0.19271005697787466,0.0,0.337
5401,5401,FULTON,36035,"(43.1156093, -74.4236782)",2017,42,10/21/2017,0,0,0,0,5.8,-,-,53777.0,0.011946015244708995,0.005302628571428571,0.3299234342225091,0.20776188491017844,0.2886064946384669,0.0,0.337
5402,5402,FULTON,36035,"(43.1156093, -74.4236782)",2017,43,10/28/2017,0,0,0,0,5.8,-,-,53777.0,0.008943540824915826,0.002109,0.2951946516727713,0.4349873015221819,0.18190769524352526,1.0,0.337
5403,5403,FULTON,36035,"(43.1156093, -74.4236782)",2017,44,11/04/2017,0,0,0,0,5.8,-,-,53777.0,0.008624128652597403,0.0016872,0.26625399954798984,0.4294424581885225,0.2381615035205145,0.0,0.337
5404,5404,FULTON,36035,"(43.1156093, -74.4236782)",2017,45,11/11/2017,1,1,0,0,5.8,-,-,53777.0,0.01245707472041847,0.0113886,0.2701127531646273,0.4539981929518713,0.3257013971979309,1.0,0.47100000000000003
5405,5405,FULTON,36035,"(43.1156093, -74.4236782)",2017,46,11/18/2017,0,0,0,0,5.8,-,-,53777.0,0.01245707472041847,0.0033744000000000005,0.2993749680907953,0.6883526938500084,0.3668726626760173,0.0,0.47100000000000003
5406,5406,FULTON,36035,"(43.1156093, -74.4236782)",2017,47,11/25/2017,1,1,0,0,5.8,-,-,53777.0,0.009199070562770565,0.004338514285714286,0.28404714122470737,0.5610476173119089,0.2321488682155465,1.0,0.47100000000000003
5407,5407,FULTON,36035,"(43.1156093, -74.4236782)",2017,48,12/02/2017,0,0,0,0,5.8,-,-,53777.0,0.008049186742424243,0.006628285714285715,0.3421428206751947,0.7232059948044391,0.5207553628540136,6.0,0.47100000000000003
5408,5408,FULTON,36035,"(43.1156093, -74.4236782)",2017,49,12/09/2017,1,1,0,0,5.8,-,-,53777.0,0.016290020788239542,0.0101232,0.4237125846268936,0.7057793443272238,0.3923499309174073,4.0,0.517
5409,5409,FULTON,36035,"(43.1156093, -74.4236782)",2017,50,12/16/2017,6,6,0,0,5.8,-,-,53777.0,0.018398141125541133,0.010966800000000002,0.3916634920887097,0.6178539714649096,0.4569602831775727,7.0,0.517
5410,5410,FULTON,36035,"(43.1156093, -74.4236782)",2017,51,12/23/2017,4,2,2,0,5.8,-,-,53777.0,0.016992727567340066,0.0215118,0.3483597015019995,0.6033694827565749,0.4483999210484657,6.0,0.517
5411,5411,FULTON,36035,"(43.1156093, -74.4236782)",2017,52,12/30/2017,7,4,3,0,5.8,-,-,53777.0,0.0337299253968254,0.022536171428571432,0.5314361230913581,0.8815169299838179,0.8621507572886409,31.0,0.517
5412,5412,FULTON,36035,"(43.1156093, -74.4236782)",2018,1,01/06/2018,6,5,1,0,5.1,-,-,53591.0,0.0399265215398028,0.05423142857142857,0.4154591393913077,0.936625883116311,0.7447515052323151,27.0,0.5479999999999999
