Date, MaxTemperature, MinTemperature, Precipitation, Snowfall, SnowDepth
6/30/2009,71,54,0.36,0,0
7/1/2009,68,55,0.35,0,0
7/2/2009,68,58,0.84,0,0
7/3/2009,65,58,1.12,0,0
7/4/2009,65,55,0,0,0
7/5/2009,66,44,0,0,0
7/6/2009,73,49,0.01,0,0
7/7/2009,74,50,0,0,0
7/8/2009,68,52,0,0,0
7/9/2009, M, M,0,0,0
7/10/2009,77,48,0,0,0
7/11/2009,78,52,0,0,0
7/12/2009,74,46,0.96,0,0
7/13/2009,71,46,0,0,0
7/14/2009,69,44,0,0,0
7/15/2009,69,42,0,0,0
7/16/2009,77,43,0,0,0
7/17/2009,76,54,0,0,0
7/18/2009, M, M,0,0,0
7/19/2009,68,52,0,0,0
7/20/2009,70,45,0,0,0
7/21/2009,67,47,0,0,0
7/22/2009,68,52,0.02,0,0
7/23/2009,77,54,0.47,0,0
7/24/2009,76,61,0.68,0,0
7/25/2009,74,52,0.61,0,0
7/26/2009,78, M,0,0,0
7/27/2009,78,58,0.7,0,0
7/28/2009,76,55,0,0,0
7/29/2009,77, M,0,0,0
7/30/2009, M, M,0,0,0
7/31/2009, M, M,0,0,0
8/1/2009,81,52,0,0,0
8/2/2009,78,60,0.57,0,0
8/3/2009,80,59,0.27,0,0
8/4/2009,78,60,0,0,0
8/5/2009,77,60,0.9,0,0
8/6/2009,70,46,0,0,0
8/7/2009,69, M,0,0,0
8/8/2009,73,50,0,0,0
8/9/2009,71,53,0.77,0,0
8/10/2009,83,67,1.2,0,0
8/11/2009,82,67,0.2,0,0
8/12/2009,78,64,0.74,0,0
8/13/2009,79,61,0.16,0,0
8/14/2009,81,60,0,0,0
8/15/2009,82,57,0,0,0
8/16/2009,83,59,0,0,0
8/17/2009,87,61,0,0,0
8/18/2009,87, M,0,0,0
8/19/2009,77,65,1.36,0,0
8/20/2009,80,67,0,0,0
8/21/2009,81,66,0.7,0,0
8/22/2009,76,58,0.15,0,0
8/23/2009,77, M, T,0,0
8/24/2009,74,61,0.18,0,0
8/25/2009,71,50,0,0,0
8/26/2009,77, M,0,0,0
8/27/2009,73,56,0.67,0,0
8/28/2009,75,57,0,0,0
8/29/2009,71, M,0.5,0,0
8/30/2009,72,56,0.68,0,0
8/31/2009,68,51,0.3,0,0
9/1/2009,72,44,0,0,0
9/2/2009,69,46,0,0,0
9/3/2009,75,49,0,0,0
9/4/2009,78,50,0,0,0
9/5/2009,77,52,0,0,0
9/6/2009,77,51,0,0,0
9/7/2009,78, M,0,0,0
9/8/2009,76,57,0,0,0
9/9/2009,75,60,0,0,0
9/10/2009,69,53,0,0,0
9/11/2009,74,53,0,0,0
9/12/2009,65, M, T,0,0
9/13/2009,64,50,0,0,0
9/14/2009,72, M,0,0,0
9/15/2009,72,60,0,0,0
9/16/2009,70,50,0,0,0
9/17/2009,65,48,0,0,0
9/18/2009,67,51,0,0,0
9/19/2009,68,48,0,0,0
9/20/2009,69,38,0,0,0
9/21/2009,74, M,0,0,0
9/22/2009,75, M,0.01,0,0
9/23/2009,72, M,0.21,0,0
9/24/2009,75,62,0.01,0,0
9/25/2009,68,48,0,0,0
9/26/2009,68,46,0,0,0
9/27/2009,67,50,0.93,0,0
9/28/2009,66,53,0.38,0,0
9/29/2009,65,50,0.4,0,0
9/30/2009,60,44,0.82,0,0
10/1/2009,48,41,0.02,0,0
10/2/2009,49,38,0.01,0,0
10/3/2009,50, M,1.12,0,0
10/4/2009,62,46, T,0,0
10/5/2009,57,39,0,0,0
10/6/2009,55,33,0,0,0
10/7/2009,62, M,0.75,0,0
10/8/2009,52,37,0.44,0,0
10/9/2009,56, M,0.2,0,0
10/10/2009,54,42,0.45,0,0
10/11/2009,54,38,0.01,0,0
10/12/2009,48,30,0,0,0
10/13/2009,50, M, T,0,0
10/14/2009,46,28,0.02,0,0
10/15/2009,43,33,0,0,0
10/16/2009,36,29,0.22,2.5,3
10/17/2009, M, M, M, M, M
10/18/2009, M, M, M, M, M
10/19/2009,48,25,0,0,0
10/20/2009,55, M,0,0,0
10/21/2009,62, M,0,0,0
10/22/2009,63,50, T,0,0
10/23/2009,65,40, T,0,0
10/24/2009,58, M,2,0,0
10/25/2009,55,40,0.02,0,0
10/26/2009,58,31,0,0,0
10/27/2009,61, M,0,0,0
10/28/2009,62, M,0.67,0,0
10/29/2009,54,46,0.22,0,0
10/30/2009,58,48,0,0,0
10/31/2009,65, M,0.02,0,0
11/1/2009, M,41,0.4,0,0
11/2/2009,50,26,0,0,0
11/3/2009,54, M,0.01,0,0
11/4/2009,50,26,0.01,0,0
11/5/2009,44,29,0,0,0
11/6/2009,39,29,0.02, M,0
11/7/2009,42,30,0,0,0
11/8/2009,68, M,0,0,0
11/9/2009,66,40,0,0,0
11/10/2009,68, M,0,0,0
11/11/2009,54,32,0,0,0
11/12/2009,51,26,0,0,0
11/13/2009,52,27,0,0,0
11/14/2009,65, M,0,0,0
11/15/2009,66,41,0,0,0
11/16/2009,51, M,0,0,0
11/17/2009,52,33,0,0,0
11/18/2009,57, M,0,0,0
11/19/2009,56, M,0.38,0,0
11/20/2009,50,41,1.14,0,0
11/21/2009,50,41,0.02,0,0
11/22/2009,49,43,0,0,0
11/23/2009,50,36,0,0,0
11/24/2009,53,41, T,0,0
11/25/2009,50,44, T,0,0
11/26/2009,51,42,0.17,0,0
11/27/2009,47,33,0.01,0,0
11/28/2009,42,34,0.15,0,0
11/29/2009,45,38,0,0,0
11/30/2009,54,36,0.6,0,0
12/1/2009,37,29,0.25,1,1
12/2/2009,42,24,0,0, M
12/3/2009,47, M,0.6,0, M
12/4/2009,47,28,0.42,0,0
12/5/2009,38,24,0,0,0
12/6/2009,37,26,0.11,1.5,2
12/7/2009,35,22,0,0,1
12/8/2009,32, M,0.17,2,3
12/9/2009,34,30,0.06,0,3
12/10/2009,38,22,0.61,1,2
12/11/2009,27,13,0.5,5,7
12/12/2009,22, M,0.48,5,10
12/13/2009,32, M,0,0,9
12/14/2009,34,30,0.22,0,2
12/15/2009,37,34,0.01,0, M
12/16/2009,37,23,0.24,3,3
12/17/2009,24,22,0.26,3,6
12/18/2009,27,23,0,0,5
12/19/2009,28,22,0,0,4
12/20/2009,27,20,0,0,3
12/21/2009,28, M,0.09,1,3
12/22/2009,27,23,0.51,5,8
12/23/2009,26,2,0.04,0.5,9
12/24/2009,20,15,0,0,8
12/25/2009,34,18,0,0,7
12/26/2009,40, M,0.53,0, M
12/27/2009, M,29,0.43,0, M
12/28/2009,35,20,0.51,6,6
12/29/2009,22,8,0.16,2,8
12/30/2009,22,8,0.08,1,9
12/31/2009,31, M,0,0,8
1/1/2010,35,23,0.18,2,9
1/2/2010, M,8,0.36,4,12
1/3/2010,14,8,0.39,4,15
1/4/2010,14,13,0.3,3,18
1/5/2010,16,13,0.12,1.5,19
1/6/2010,17,15,0,0,19
1/7/2010,19,16,0.03,0.5,19
1/8/2010,24, M,0.37,4,21
1/9/2010, M,12,0.26,3,22
1/10/2010,18,-13,0,0,21
1/11/2010,20, M,0,0,21
1/12/2010,21,13,0.18,2,20
1/13/2010,20,15,0,0,19
1/14/2010,27,13,0,0,18
1/15/2010,43,13,0,0,14
1/16/2010,38,30,0,0,10
1/17/2010,42,20,0,0,10
1/18/2010,38, M,0.22,0,5
1/19/2010,36,28,0,0,4
1/20/2010,29,24,0.11,1,4
1/21/2010, M, M,0.32,1,1
1/22/2010,36,6,0.12,1.5,3
1/23/2010,34,6,0,0,2
1/24/2010,40, M,0,0,2
1/25/2010,50, M,0.65,0,0
1/26/2010, M,41,0.08,1,1
1/27/2010, M,20,0.08,1,2
1/28/2010,27,18,0.29,3,4
1/29/2010,26,7,0.37,4,8
1/30/2010,13,-3,0,0,7
1/31/2010,20,-8,0,0,7
2/1/2010,24, M,0.21,3,9
2/2/2010,22,2,0,0,7
2/3/2010,30,6,0.08,1,6
2/4/2010,28,7,0,0,6
2/5/2010,30,5,0,0,5
2/6/2010,29,13,0,0,5
2/7/2010,21,-3,0,0,4
2/8/2010,22,5,0,0,4
2/9/2010,27,4,0,0,3
2/10/2010,25,12,0.48,5,7
2/11/2010,28, M,0.19,2,9
2/12/2010,26,17,0,0,8
2/13/2010,23,12,0,0,8
2/14/2010,24,19,0,0,7
2/15/2010,26,17,0.22,3,10
2/16/2010,37,19,0.11,2,11
2/17/2010,26,19,0,0,10
2/18/2010,29,21,0.29,4,13
2/19/2010,29,21,0.15,1.5,13
2/20/2010,31,10,0,0,13
2/21/2010,34,10,0,0,12
2/22/2010,37,10,0,0,12
2/23/2010,39,20,0.11,0,12
2/24/2010,32,26,0,0,11
2/25/2010,32,17,0,0,11
2/26/2010,30,15,0.31,4,13
2/27/2010,30,11,0.32,4,17
2/28/2010,30,20,0.57,6,22
3/1/2010, M, M, M, M, M
3/2/2010, M, M, M, M, M
3/3/2010, M, M, M, M, M
3/4/2010, M, M, M, M, M
3/5/2010, M, M, M, M, M
3/6/2010, M, M, M, M, M
3/7/2010, M, M, M, M, M
3/8/2010, M, M, M, M, M
3/9/2010, M, M, M, M, M
3/10/2010, M, M, M, M, M
3/11/2010, M, M, M, M, M
3/12/2010, M, M, M, M, M
3/13/2010, M, M, M, M, M
3/14/2010, M, M, M, M, M
3/15/2010, M, M, M, M, M
3/16/2010, M, M, M, M, M
3/17/2010, M, M, M, M, M
3/18/2010, M, M, M, M, M
3/19/2010, M, M, M, M, M
3/20/2010, M, M, M, M, M
3/21/2010, M, M, M, M, M
3/22/2010, M, M, M, M, M
3/23/2010, M, M, M, M, M
3/24/2010, M, M, M, M, M
3/25/2010, M, M, M, M, M
3/26/2010, M, M, M, M, M
3/27/2010, M, M, M, M, M
3/28/2010, M, M, M, M, M
3/29/2010, M, M, M, M, M
3/30/2010, M, M, M, M, M
3/31/2010, M, M, M, M, M
4/1/2010,61,24,0,0, M
4/2/2010,79,31,0,0,0
4/3/2010,82,41,0,0,0
4/4/2010,83,38,0,0,0
4/5/2010,73,39,0,0,0
4/6/2010,71,41,0.23,0,0
4/7/2010,74,46,0.12,0,0
4/8/2010,77,48,0.12,0,0
4/9/2010,73,33,0.27,0,0
4/10/2010,47,29, T,0,0
4/11/2010,56, M,0,0,0
4/12/2010,59,26,0,0,0
4/13/2010,54,27,0,0,0
4/14/2010,57,27,0,0,0
4/15/2010,64,28,0,0,0
4/16/2010,75,33,0,0,0
4/17/2010,69,33,0.38,0,0
4/18/2010,48,32,0.15,0,0
4/19/2010,47,28,0.1,0,0
4/20/2010,53,28,0,0,0
4/21/2010,61,28,0,0,0
4/22/2010,62,33,0,0,0
4/23/2010,52,25,0,0,0
4/24/2010,62,26,0,0,0
4/25/2010,66, M,0.63,0,0
4/26/2010,52,46,0.18,0,0
4/27/2010,49,33,0.48,0,0
4/28/2010,44,31,0,0,0
4/29/2010,51,25,0,0,0
4/30/2010,61,27,0,0,0
5/1/2010,72,43,0,0,0
5/2/2010,78,55,0,0,0
5/3/2010,75, M,0,0,0
5/4/2010,70,45,0.27,0,0
5/5/2010,68,41,0,0,0
5/6/2010,78,44,0.6,0,0
5/7/2010,58,34,0,0,0
5/8/2010,67,35,0.4,0,0
5/9/2010,51,32,0.37,0,0
5/10/2010,42,24,0,0,0
5/11/2010,50,26,0,0,0
5/12/2010,47,33,0.42,0,0
5/13/2010, M,31,0.02,0,0
5/14/2010,60,37,0.33,0,0
5/15/2010,73,47,0,0,0
5/16/2010,60,39,0,0,0
5/17/2010,64,38,0,0,0
5/18/2010,66,41,0.02,0,0
5/19/2010,52,46,0.32,0,0
5/20/2010,74,40,0,0,0
5/21/2010,78,45,0,0,0
5/22/2010,79, M,0,0,0
5/23/2010,71,57,0.01,0,0
5/24/2010,76,52,0,0,0
5/25/2010,82,52,0,0,0
5/26/2010,84,54,0,0,0
5/27/2010,82,54,0,0,0
5/28/2010,82,54,0,0,0
5/29/2010,80,58,0,0,0
5/30/2010,84,48,0,0,0
5/31/2010,86, M,0,0,0
6/1/2010,84, M,0.67,0,0
6/2/2010,75,44,0.12,0,0
6/3/2010,79,46,0.34,0,0
6/4/2010,77,60,0,0,0
6/5/2010,77,62,0.61,0,0
6/6/2010,78,51,1.1,0,0
6/7/2010, M,49,0.11,0,0
6/8/2010,64,38,0,0,0
6/9/2010,64,43,0.01,0,0
6/10/2010,63,50,0.25,0,0
6/11/2010,69,47,0,0,0
6/12/2010,79,50,0.11,0,0
6/13/2010,83, M,0,0,0
6/14/2010,69,62,0.08,0,0
6/15/2010,70,56,0,0,0
6/16/2010,77,57,0.01,0,0
6/17/2010,76,55,0.18,0,0
6/18/2010,67,46,0,0,0
6/19/2010,80,48,0,0,0
6/20/2010,80,59,0,0,0
6/21/2010,82,56,0,0,0
6/22/2010,78,56,0,0,0
6/23/2010,81, M,0,0,0
6/24/2010,85, M,0.3,0,0
6/25/2010,76,56,0.16,0,0
6/26/2010,75,46,0,0,0
6/27/2010,80, M,0,0,0
6/28/2010,83, M,0.58,0,0
6/29/2010,78,60,0,0,0
6/30/2010,73,40,0,0,0
7/1/2010,65,40,0,0,0
7/2/2010,79,39,0,0,0
7/3/2010,80,40,0,0,0
7/4/2010,84,49,0,0,0
7/5/2010,86, M,0,0,0
7/6/2010,89,60,0,0,0
7/7/2010,88,58,0,0,0
7/8/2010,88,59,0,0,0
7/9/2010,90,61,0,0,0
7/10/2010,82,62,1.32,0,0
7/11/2010,80,52,0,0,0
7/12/2010,82,58,0,0,0
7/13/2010,80,59,0,0,0
7/14/2010,82,64,0.2,0,0
7/15/2010,80,59,0,0,0
7/16/2010,85,60,0,0,0
7/17/2010,86,59,0.18,0,0
7/18/2010,84,64,0,0,0
7/19/2010,84,65,0.22,0,0
7/20/2010,80,64,0.07,0,0
7/21/2010,77,60,0,0,0
7/22/2010,82,61,0.05,0,0
7/23/2010,79,62,0.2,0,0
7/24/2010,87,68,1.12,0,0
7/25/2010,82,65,0.92,0,0
7/26/2010,78,52,0.21,0,0
7/27/2010,76,51,0,0,0
7/28/2010,82,55,0,0,0
7/29/2010,84, M,0.82,0,0
7/30/2010,80,49,0,0,0
7/31/2010,74,50,0,0,0
8/1/2010,78, M,0,0,0
8/2/2010,80,60,0.2,0,0
8/3/2010,81,60,0.13,0,0
8/4/2010,80,66,0.5,0,0
8/5/2010,83,68,0.01,0,0
8/6/2010, M, M, M,0,0
8/7/2010, M, M, M,0,0
8/8/2010, M, M, M,0,0
8/9/2010, M, M,0,0,0
8/10/2010, M, M,0,0,0
8/11/2010, M, M,0,0,0
8/12/2010, M, M,0,0,0
8/13/2010,80,61,0,0,0
8/14/2010,83, M,0,0,0
8/15/2010,84,66,0,0,0
8/16/2010,79,69,0.37,0,0
8/17/2010,78,51,0,0,0
8/18/2010,76, M,0,0,0
8/19/2010,77,58,0,0,0
8/20/2010,80,59,0.22,0,0
8/21/2010,76,57,0,0,0
8/22/2010,75, M,0.92,0,0
8/23/2010,73,61,0.08,0,0
8/24/2010,64,60,0.12,0,0
8/25/2010,72,55,0,0,0
8/26/2010,74,54,0.18,0,0
8/27/2010,66,44,0,0,0
8/28/2010,78,44,0,0,0
8/29/2010,80,47,0,0,0
8/30/2010,83,50,0,0,0
8/31/2010,85, M,0,0,0
9/1/2010,87,56,0,0,0
9/2/2010,86,57,0,0,0
9/3/2010,85,56,0,0,0
9/4/2010,83,52,0.5,0,0
9/5/2010,64,48,0.48,0,0
9/6/2010,63,41,0,0,0
9/7/2010,68, M,0,0,0
9/8/2010,83,51,0.26,0,0
9/9/2010,59,53,0.11,0,0
9/10/2010,56,51,0.18,0,0
9/11/2010,65,40,0.1,0,0
9/12/2010,70, M,0.15,0,0
9/13/2010,68,44,0,0,0
9/14/2010,71,42,0,0,0
9/15/2010,64,41,0,0,0
9/16/2010, M, M, M, M, M
9/17/2010, M, M, M, M, M
9/18/2010, M, M, M, M, M
9/19/2010,70,47,0,0,0
9/20/2010,68,39,0.02,0,0
9/21/2010,62,38,0,0,0
9/22/2010,78,41, T,0,0
9/23/2010,73,54,0.12,0,0
9/24/2010,81, M,0,0,0
9/25/2010,84,48,0,0,0
9/26/2010,63,51,0,0,0
9/27/2010,62,42,0,0,0
9/28/2010,64,50,0.68,0,0
9/29/2010,66,53,0.2,0,0
9/30/2010,60,50,0.04,0,0
10/1/2010,57,51,0.53,0,0
10/2/2010,57,35,0,0,0
10/3/2010,51,42,0.16,0,0
10/4/2010,49,41,0,0,0
10/5/2010,45,41,0.25,0,0
10/6/2010,46,43,0.32,0,0
10/7/2010,54,43,0.1,0,0
10/8/2010,62,36,0,0,0
10/9/2010,67,35,0,0,0
10/10/2010,70,29,0,0,0
10/11/2010,72, M,0,0,0
10/12/2010,71, M, T,0,0
10/13/2010,63,29,0,0,0
10/14/2010,65, M,0.01,0,0
10/15/2010,48,32,0.01,0,0
10/16/2010, M, M, M, M, M
10/17/2010,56,37,0,0,0
10/18/2010,54,31,0,0,0
10/19/2010,49,36, T,0,0
10/20/2010,50,29,0.01,0,0
10/21/2010,57,30,0.01,0,0
10/22/2010,47,33,0.03,0,0
10/23/2010,60,31,0,0,0
10/24/2010,62, M,0.01,0,0
10/25/2010,69, M,0,0,0
10/26/2010,64,54,0.02,0,0
10/27/2010,73,48,0.76,0,0
10/28/2010,65,47,0,0,0
10/29/2010, M,37,0,0,0
10/30/2010,53,35,0.01,0,0
10/31/2010,45,37, T,0,0
11/1/2010, M,29,0,0,0
11/2/2010,37,19,0,0,0
11/3/2010,47,18,0,0,0
11/4/2010,52,21,0,0,0
11/5/2010,45,35,0.2,0,0
11/6/2010,39,32,0.01,0,0
11/7/2010,44,21,0,0,0
11/8/2010,44,22,0,0,0
11/9/2010,46,23,0,0,0
11/10/2010,52,32,0,0,0
11/11/2010,62,24,0,0,0
11/12/2010,64,24,0,0,0
11/13/2010,65,23,0,0,0
11/14/2010,67, M,0,0,0
11/15/2010,51,26,0.02,0,0
11/16/2010,48,25,0,0,0
11/17/2010,54,31,0.57,0,0
11/18/2010,44,33,0.32,0,0
11/19/2010,41,29,0.01,0,0
11/20/2010,46,30,0,0,0
11/21/2010,46,25,0,0,0
11/22/2010,48,27,0.05,0,0
11/23/2010,50,27,0.57,0,0
11/24/2010,55, M,0.16,0,0
11/25/2010,38,30,0,0,0
11/26/2010,43,27,0.3,0,0
11/27/2010,31,24,0.15,1.5,2
11/28/2010,40,28,0.03,0.5, M
11/29/2010,47,19,0,0,1
11/30/2010,44,19,0.03,0, M
12/1/2010, M,27,0.03,0,0
12/2/2010,31,25,0.37,0,0
12/3/2010,31,24,0.18,2.5,3
12/4/2010,30,23,0.35,4,6
12/5/2010,29,19,0.34,4,9
12/6/2010,26,22,0.52,6,13
12/7/2010,23,19,0.97,10,20
12/8/2010,22,17,0.91,10,30
12/9/2010,22,14,0.95,10,40
12/10/2010,21,2,0.16,2,41
12/11/2010, M, M, M, M, M
12/12/2010, M, M, M, M, M
12/13/2010,40,17,A, M,28
12/14/2010,17,6,0.58,7,34
12/15/2010,14,10,0.51,6,38
12/16/2010,21, M,0.6,7.5,38
12/17/2010,24,18,0,0,35
12/18/2010,25,14,0,0,31
12/19/2010,25,2,0,0,27
12/20/2010,25, M,0,0,25
12/21/2010,25,20,0.47,5,28
12/22/2010,24,16,0,0,27
12/23/2010,26,21,0.07,1,25
12/24/2010,27,19, M, T,24
12/25/2010,25,19,0,0,24
12/26/2010,25,16, M, T, M
12/27/2010,18,11,0.08,1,24
12/28/2010,25, M,0.21,3.5,23
12/29/2010,24,15,0,0,22
12/30/2010,25,2,0,0,21
12/31/2010,47, M,0,0,19
1/1/2011,49,35,0.01, M,12
1/2/2011,53,28,0.28, M,4
1/3/2011, M,18,0.22,3.5,7
1/4/2011,29,17, M, M,6
1/5/2011,33,22,0.32,4,9
1/6/2011,23,5, M, M,8
1/7/2011,25,7,0.44,5,11
1/8/2011,20,5, M, M,11
1/9/2011,20, M,0.11,1.5,12
1/10/2011,19,14, M, M,12
1/11/2011,24,9, M, M,11
1/12/2011,26,16,0.42,5,15
1/13/2011,18,10,0.2,2.5,16
1/14/2011,18,10,0.11,2,17
1/15/2011,24,2,0.11,1.5,16
1/16/2011,27,14,0.42,4.5,21
1/17/2011,19,-4, M, M,21
1/18/2011,30, M, M, M,20
1/19/2011,42,28,0.04, M,19
1/20/2011,28,16,0.21,3,21
1/21/2011,18,16, M,3.2,23
1/22/2011,17,-6,0.32,4,25
1/23/2011,14,1,0.53,6,30
1/24/2011,7,-21, M, M,30
1/25/2011,28,-20, M, M,29
1/26/2011,29,23, M, M,28
1/27/2011,32,22, M, T,27
1/28/2011,27,20, M, M,26
1/29/2011,25,20, M, M,26
1/30/2011,26,19,0.15,2,27
1/31/2011,22,-6, M, M,27
2/1/2011,21,-8,0.28,3,28
2/2/2011,36,17,0.01,2.5,29
2/3/2011,37,5,0.38,4,32
2/4/2011,37,2, M, M,31
2/5/2011,31,13, M, M,29
2/6/2011,32, M,0.28,2.5,30
2/7/2011,31, M, M, M,29
2/8/2011,33,11,0.31,3.5,32
2/9/2011,13,1, M, M,32
2/10/2011,23,4, M, T,31
2/11/2011,14,0, M, M,31
2/12/2011,27,4, M, M,29
2/13/2011,37,14,0.33,4,31
2/14/2011,46, M, M, M,26
2/15/2011,43,4, M, M,25
2/16/2011,37,6, M, M,21
2/17/2011,46,35, M, M,18
2/18/2011,57, M, M, M,13
2/19/2011, M,17, M, M,11
2/20/2011,21,11,1.14,12,20
2/21/2011,18,10,0.18,2,21
2/22/2011,14,-3, M, M,20
2/23/2011,35,-4, M, M,20
2/24/2011,41, M, M, M,17
2/25/2011,38,23,0.19,2,19
2/26/2011, M,10,0.77,8,24
2/27/2011,32, M,0.18,2,25
2/28/2011,48, M,0.47, M,20
3/1/2011,52,15, M, M,18
3/2/2011,37,20, M, M,13
3/3/2011,33,-1, M, M,13
3/4/2011,30, M, M, M,13
3/5/2011,41,26,0.02, M,10
3/6/2011,49,25,0.61,1,8
3/7/2011, M,14,0.14,1.5,9
3/8/2011,40,11, M, M,8
3/9/2011,44, M, M, M,7
3/10/2011,40,33,0.51, M,4
3/11/2011,47,29,0.56, M,2
3/12/2011,33,27,0.76,2.5,4
3/13/2011,40, M, M, M,3
3/14/2011,32,26, M, M,2
3/15/2011,36,18, M, M,2
3/16/2011,40, M, M, M,1
3/17/2011,46,26, M, M, M
3/18/2011,59,30, M, M, M
3/19/2011,56,29, M, M, M
3/20/2011,42,26, M, M, M
3/21/2011,51, M,0.1, M, M
3/22/2011,49,33,0.02, M, M
3/23/2011,36,29,0.57,6,6
3/24/2011,31,23, M, M,6
3/25/2011,28,13, M, T,6
3/26/2011,26,2, M, T,5
3/27/2011,27,9, M, M,3
3/28/2011,26,7, M, M,3
3/29/2011,30,6, M, M,2
3/30/2011,36,14, M, M,1
3/31/2011,44,16,0.11,1,1
4/1/2011,36,30,0.01, M,1
4/2/2011,40,23, M, M, M
4/3/2011,45, M, M, M, M
4/4/2011,46, M,0.23, M, M
4/5/2011,61,32,0.08, M, M
4/6/2011,33,26,0.18, M, M
4/7/2011,49,26,0.47,3,3
4/8/2011,51,33, M, M, M
4/9/2011,46,34,0.01, M, M
4/10/2011,56,33, M, M, M
4/11/2011,75, M, M, M, M
4/12/2011,73,39,0.08, M, M
4/13/2011,55,37,0.5, M, M
4/14/2011,45,31,0.1, M, M
4/15/2011,54,31, M, M, M
4/16/2011,58,32, M, M, M
4/17/2011,49,33,0.33, M, M
4/18/2011,42,31, M, M, M
4/19/2011,42,31,0.1, M, M
4/20/2011,59,34,0.31, M, M
4/21/2011,63,33,0.12, M, M
4/22/2011,40,26, M, M, M
4/23/2011,51,33,0.48, M, M
4/24/2011,70, M,0.13, M, M
4/25/2011,69,44,0.14, M, M
4/26/2011,56,46,0.2, M, M
4/27/2011,79,49,0.13, M, M
4/28/2011,78,54,0.61, M, M
4/29/2011,65,39,0.1, M, M
4/30/2011,43,34,0.07, M, M
5/1/2011,65, M, M, M, M
5/2/2011, M,51,0.07, M, M
5/3/2011,60,43,0.56, M, M
5/4/2011,50,37,0.55, M, M
5/5/2011,44,32, M, M, M
5/6/2011,55,31, M, M, M
5/7/2011,58, M,0.01, M, M
5/8/2011,62,33,0.02, M, M
5/9/2011,62,34, M, M, M
5/10/2011,64,35, M, M, M
5/11/2011,72,37, M, M, M
5/12/2011,78,45, M, M, M
5/13/2011,78,49, M, M, M
5/14/2011,82,49,0.2, M, M
5/15/2011,70,47,0.45, M, M
5/16/2011,64,41,0.78, M, M
5/17/2011,49,42, M, M, M
5/18/2011,58,44,0.61, M, M
5/19/2011,68,49,0.7, M, M
5/20/2011,65,50,0.65, M, M
5/21/2011,75,49,0.02, M, M
5/22/2011,74,53, M, M, M
5/23/2011,76, M, M, M, M
5/24/2011,74,60,0.68, M, M
5/25/2011,71,48, M, M, M
5/26/2011,78,52,0.35, M, M
5/27/2011,75,60,0.15, M, M
5/28/2011,78,57,0.27, M, M
5/29/2011,82,60,0.35, M, M
5/30/2011,83,59, M, M, M
5/31/2011,85,62, M, M, M
6/1/2011,87,62, M, M, M
6/2/2011,80,50, M, M, M
6/3/2011,60,38, M, M, M
6/4/2011,67,41, M, M, M
6/5/2011,70, M,0.18, M, M
6/6/2011,74,48, M, M, M
6/7/2011,80,51, M, M, M
6/8/2011,82,56,0.11, M, M
6/9/2011,89,63, M, M, M
6/10/2011,83,56, M, M, M
6/11/2011,79,57,0.01, M, M
6/12/2011,78,65,0.41, M, M
6/13/2011,69,52, M, M, M
6/14/2011,69,52,0.08, M, M
6/15/2011,59,40,0.01, M, M
6/16/2011,77,43, M, M, M
6/17/2011,70,53,0.15, M, M
6/18/2011,73,51, M, M, M
6/19/2011,76,53, M, M, M
6/20/2011,78,58, M, M, M
6/21/2011,80,59, M, M, M
6/22/2011,81,65,0.19, M, M
6/23/2011,81,63,0.3, M, M
6/24/2011, M, M, M, M, M
6/25/2011, M, M, M, M, M
6/26/2011, M, M, M, M, M
6/27/2011, M, M, M, M, M
6/28/2011,79,65, M, M, M
6/29/2011,78,58,0.01, M, M
6/30/2011,63,47, M, M, M
7/1/2011,74,44, M, M, M
7/2/2011,74, M, M, M, M
7/3/2011,82, M,0.03, M, M
7/4/2011,82,60, M, M, M
7/5/2011,81,47, M, M, M
7/6/2011,80,51, M, M, M
7/7/2011,84,58, M, M, M
7/8/2011,79,57, M, M, M
7/9/2011,79,52,0.01, M, M
7/10/2011,81,53, M, M, M
7/11/2011,84,58, M, M, M
7/12/2011,86,60, M, M, M
7/13/2011,83,64, M, M, M
7/14/2011,75,48, M, M, M
7/15/2011,79,48, M, M, M
7/16/2011,85,51, M, M, M
7/17/2011,87,52, M, M, M
7/18/2011,88,60, M, M, M
7/19/2011,88,68, M, M, M
7/20/2011,88,61, M, M, M
7/21/2011,91,62, M, M, M
7/22/2011,94,71, M, M, M
7/23/2011,95,70, M, M, M
7/24/2011,82,69,0.24, M, M
7/25/2011,84,66, M, M, M
7/26/2011,83,66,0.28, M, M
7/27/2011,82,51, M, M, M
7/28/2011,77,57, M, M, M
7/29/2011,80, M,2.17, M, M
7/30/2011,80,59,0.02, M, M
7/31/2011,82,59, M, M, M
8/1/2011,82,62, M, M, M
8/2/2011,84,53, M, M, M
8/3/2011,82,53,0.01, M, M
8/4/2011,82,63,0.48, M, M
8/5/2011, M, M, M, M, M
8/6/2011, M, M, M, M, M
8/7/2011, M, M, M, M, M
8/8/2011, M, M, M, M, M
8/9/2011, M, M, M, M, M
8/10/2011, M, M, M, M, M
8/11/2011, M, M, M, M, M
8/12/2011,80,49, M, M, M
8/13/2011,82, M, M, M, M
8/14/2011,78,58, M, M, M
8/15/2011,75,60,0.49, M, M
8/16/2011,75,57, T, M, M
8/17/2011,77,50, M, M, M
8/18/2011,81, M, M, M, M
